,codmunres,year,cs_sexo,faixa,count
13358,291320.0,2015.0,1,2529,2
13359,291320.0,2015.0,1,3034,2
13360,291320.0,2015.0,1,3539,1
13361,291320.0,2015.0,1,4,2
13362,291320.0,2015.0,1,4044,2
13363,291320.0,2015.0,1,4549,1
13364,291320.0,2015.0,1,5054,2
13365,291320.0,2015.0,1,509,1
13366,291320.0,2015.0,1,5559,2
13367,291320.0,2015.0,2,1014,2
13368,291320.0,2015.0,2,2024,1
13369,291320.0,2015.0,2,4,2
13370,291320.0,2015.0,2,4044,1
13371,291320.0,2015.0,2,6064,1
13372,291320.0,2015.0,2,8099,1
13373,291320.0,2016.0,1,2024,1
13374,291320.0,2016.0,2,1519,1
13375,291320.0,2019.0,1,2024,1
13376,291320.0,2019.0,1,3539,1
13377,291330.0,2015.0,2,4,1
13378,291330.0,2016.0,2,4,1
13379,291340.0,2016.0,1,2024,1
13380,291340.0,2016.0,2,1014,1
13381,291340.0,2016.0,2,3034,1
13382,291340.0,2016.0,2,4549,1
13383,291340.0,2016.0,2,509,1
13384,291345.0,2015.0,1,1014,1
13385,291345.0,2015.0,1,1519,1
13386,291345.0,2015.0,1,2024,1
13387,291345.0,2015.0,1,3034,1
13388,291345.0,2015.0,1,3539,1
13389,291345.0,2015.0,1,4,1
13390,291345.0,2015.0,1,4044,2
13391,291345.0,2015.0,1,4549,1
13392,291345.0,2015.0,2,1014,2
13393,291345.0,2015.0,2,2024,1
13394,291345.0,2015.0,2,2529,1
13395,291345.0,2015.0,2,4,2
13396,291345.0,2015.0,2,4044,2
13397,291345.0,2015.0,2,4549,1
13398,291345.0,2015.0,2,509,1
13399,291345.0,2016.0,1,1519,2
13400,291345.0,2016.0,1,2024,4
13401,291345.0,2016.0,1,3034,2
13402,291345.0,2016.0,1,4044,2
13403,291345.0,2016.0,1,509,1
13404,291345.0,2016.0,1,5559,1
13405,291345.0,2016.0,2,2529,1
13406,291345.0,2016.0,2,3034,1
13407,291345.0,2016.0,2,3539,1
13408,291345.0,2016.0,2,4,1
13409,291345.0,2016.0,2,5054,1
13410,291350.0,2015.0,1,4549,1
13411,291350.0,2016.0,1,3539,1
13412,291350.0,2016.0,2,2024,1
13413,291360.0,2015.0,1,1014,14
13414,291360.0,2015.0,1,1519,3
13415,291360.0,2015.0,1,2024,9
13416,291360.0,2015.0,1,2529,6
13417,291360.0,2015.0,1,3034,7
13418,291360.0,2015.0,1,3539,15
13419,291360.0,2015.0,1,4,20
13420,291360.0,2015.0,1,4044,8
13421,291360.0,2015.0,1,4549,3
13422,291360.0,2015.0,1,5054,6
13423,291360.0,2015.0,1,509,7
13424,291360.0,2015.0,1,5559,3
13425,291360.0,2015.0,1,6064,6
13426,291360.0,2015.0,1,6569,1
13427,291360.0,2015.0,1,7074,1
13428,291360.0,2015.0,1,7579,1
13429,291360.0,2015.0,1,8099,1
13430,291360.0,2015.0,2,1014,12
13431,291360.0,2015.0,2,1519,4
13432,291360.0,2015.0,2,2024,8
13433,291360.0,2015.0,2,2529,7
13434,291360.0,2015.0,2,3034,5
13435,291360.0,2015.0,2,3539,5
13436,291360.0,2015.0,2,4,19
13437,291360.0,2015.0,2,4044,3
13438,291360.0,2015.0,2,4549,3
13439,291360.0,2015.0,2,5054,4
13440,291360.0,2015.0,2,509,13
13441,291360.0,2015.0,2,5559,3
13442,291360.0,2015.0,2,6064,5
13443,291360.0,2015.0,2,6569,2
13444,291360.0,2015.0,2,7579,1
13445,291360.0,2015.0,2,8099,1
13446,291360.0,2016.0,1,1014,100
13447,291360.0,2016.0,1,1519,115
13448,291360.0,2016.0,1,2024,150
13449,291360.0,2016.0,1,2529,169
13450,291360.0,2016.0,1,3034,177
13451,291360.0,2016.0,1,3539,124
13452,291360.0,2016.0,1,4,85
13453,291360.0,2016.0,1,4044,109
13454,291360.0,2016.0,1,4549,117
13455,291360.0,2016.0,1,5054,97
13456,291360.0,2016.0,1,509,75
13457,291360.0,2016.0,1,5559,89
13458,291360.0,2016.0,1,6064,62
13459,291360.0,2016.0,1,6569,51
13460,291360.0,2016.0,1,7074,28
13461,291360.0,2016.0,1,7579,19
13462,291360.0,2016.0,1,8099,24
13463,291360.0,2016.0,2,1014,58
13464,291360.0,2016.0,2,1519,73
13465,291360.0,2016.0,2,2024,92
13466,291360.0,2016.0,2,2529,90
13467,291360.0,2016.0,2,3034,104
13468,291360.0,2016.0,2,3539,95
13469,291360.0,2016.0,2,4,73
13470,291360.0,2016.0,2,4044,69
13471,291360.0,2016.0,2,4549,65
13472,291360.0,2016.0,2,5054,63
13473,291360.0,2016.0,2,509,65
13474,291360.0,2016.0,2,5559,52
13475,291360.0,2016.0,2,6064,48
13476,291360.0,2016.0,2,6569,32
13477,291360.0,2016.0,2,7074,26
13478,291360.0,2016.0,2,7579,10
13479,291360.0,2016.0,2,8099,11
13480,291360.0,2017.0,1,1014,1
13481,291360.0,2017.0,1,2024,1
13482,291360.0,2017.0,1,2529,1
13483,291360.0,2017.0,1,3539,1
13484,291360.0,2017.0,1,4,1
13485,291360.0,2017.0,2,4,1
13486,291360.0,2017.0,2,509,1
13487,291360.0,2017.0,2,6064,1
13488,291360.0,2017.0,2,6569,1
13489,291360.0,2018.0,1,2024,1
13490,291360.0,2018.0,1,4549,1
13491,291360.0,2018.0,1,5054,1
13492,291360.0,2018.0,1,5559,1
13493,291360.0,2018.0,2,1014,1
13494,291360.0,2018.0,2,509,1
13495,291360.0,2019.0,1,6569,2
13496,291360.0,2019.0,1,7579,1
13497,291360.0,2019.0,2,3034,1
13498,291360.0,2019.0,2,4044,2
13499,291370.0,2015.0,1,1014,12
13500,291370.0,2015.0,1,1519,29
13501,291370.0,2015.0,1,2024,16
13502,291370.0,2015.0,1,2529,28
13503,291370.0,2015.0,1,3034,24
13504,291370.0,2015.0,1,3539,20
13505,291370.0,2015.0,1,4,17
13506,291370.0,2015.0,1,4044,12
13507,291370.0,2015.0,1,4549,9
13508,291370.0,2015.0,1,5054,8
13509,291370.0,2015.0,1,509,16
13510,291370.0,2015.0,1,5559,8
13511,291370.0,2015.0,1,6064,3
13512,291370.0,2015.0,1,6569,1
13513,291370.0,2015.0,1,7074,3
13514,291370.0,2015.0,1,7579,2
13515,291370.0,2015.0,1,8099,3
13516,291370.0,2015.0,2,1014,11
13517,291370.0,2015.0,2,1519,5
13518,291370.0,2015.0,2,2024,12
13519,291370.0,2015.0,2,2529,10
13520,291370.0,2015.0,2,3034,6
13521,291370.0,2015.0,2,3539,11
13522,291370.0,2015.0,2,4,15
13523,291370.0,2015.0,2,4044,13
13524,291370.0,2015.0,2,4549,2
13525,291370.0,2015.0,2,5054,1
13526,291370.0,2015.0,2,509,13
13527,291370.0,2015.0,2,5559,5
13528,291370.0,2015.0,2,6064,1
13529,291370.0,2015.0,2,6569,1
13530,291370.0,2015.0,2,7074,2
13531,291370.0,2016.0,1,1014,2
13532,291370.0,2016.0,1,1519,4
13533,291370.0,2016.0,1,2024,3
13534,291370.0,2016.0,1,2529,2
13535,291370.0,2016.0,1,3034,3
13536,291370.0,2016.0,1,3539,2
13537,291370.0,2016.0,1,4,3
13538,291370.0,2016.0,1,4044,1
13539,291370.0,2016.0,1,4549,3
13540,291370.0,2016.0,1,5054,1
13541,291370.0,2016.0,1,509,2
13542,291370.0,2016.0,1,5559,2
13543,291370.0,2016.0,1,6064,1
13544,291370.0,2016.0,1,6569,1
13545,291370.0,2016.0,1,8099,1
13546,291370.0,2016.0,2,1014,1
13547,291370.0,2016.0,2,1519,1
13548,291370.0,2016.0,2,2024,1
13549,291370.0,2016.0,2,2529,2
13550,291370.0,2016.0,2,3034,2
13551,291370.0,2016.0,2,3539,2
13552,291370.0,2016.0,2,4,1
13553,291370.0,2016.0,2,4044,2
13554,291370.0,2016.0,2,509,2
13555,291370.0,2016.0,2,6569,1
13556,291370.0,2016.0,2,7074,1
13557,291370.0,2019.0,1,2024,1
13558,291370.0,2019.0,1,2529,1
13559,291370.0,2019.0,1,4,1
13560,291370.0,2019.0,1,4549,1
13561,291370.0,2019.0,1,509,2
13562,291370.0,2019.0,1,6064,1
13563,291370.0,2019.0,2,509,2
13564,291380.0,2016.0,1,2529,1
13565,291380.0,2017.0,1,2024,1
13566,291380.0,2017.0,1,3034,1
13567,291380.0,2017.0,1,5054,1
13568,291380.0,2017.0,1,6064,1
13569,291390.0,2015.0,1,1014,3
13570,291390.0,2015.0,1,1519,7
13571,291390.0,2015.0,1,2024,8
13572,291390.0,2015.0,1,2529,2
13573,291390.0,2015.0,1,3034,8
13574,291390.0,2015.0,1,3539,2
13575,291390.0,2015.0,1,4,7
13576,291390.0,2015.0,1,4044,4
13577,291390.0,2015.0,1,4549,3
13578,291390.0,2015.0,1,5054,1
13579,291390.0,2015.0,1,509,4
13580,291390.0,2015.0,1,5559,3
13581,291390.0,2015.0,1,6569,1
13582,291390.0,2015.0,2,1014,2
13583,291390.0,2015.0,2,1519,2
13584,291390.0,2015.0,2,2024,3
13585,291390.0,2015.0,2,2529,1
13586,291390.0,2015.0,2,3034,2
13587,291390.0,2015.0,2,3539,3
13588,291390.0,2015.0,2,4,9
13589,291390.0,2015.0,2,5054,1
13590,291390.0,2015.0,2,509,1
13591,291390.0,2015.0,2,5559,1
13592,291390.0,2015.0,2,6064,2
13593,291390.0,2016.0,1,1014,19
13594,291390.0,2016.0,1,1519,39
13595,291390.0,2016.0,1,2024,30
13596,291390.0,2016.0,1,2529,34
13597,291390.0,2016.0,1,3034,40
13598,291390.0,2016.0,1,3539,30
13599,291390.0,2016.0,1,4,10
13600,291390.0,2016.0,1,4044,16
13601,291390.0,2016.0,1,4549,19
13602,291390.0,2016.0,1,5054,20
13603,291390.0,2016.0,1,509,16
13604,291390.0,2016.0,1,5559,14
13605,291390.0,2016.0,1,6064,12
13606,291390.0,2016.0,1,6569,7
13607,291390.0,2016.0,1,7074,6
13608,291390.0,2016.0,1,7579,4
13609,291390.0,2016.0,1,8099,5
13610,291390.0,2016.0,2,1014,14
13611,291390.0,2016.0,2,1519,19
13612,291390.0,2016.0,2,2024,20
13613,291390.0,2016.0,2,2529,20
13614,291390.0,2016.0,2,3034,20
13615,291390.0,2016.0,2,3539,20
13616,291390.0,2016.0,2,4,13
13617,291390.0,2016.0,2,4044,18
13618,291390.0,2016.0,2,4549,14
13619,291390.0,2016.0,2,5054,8
13620,291390.0,2016.0,2,509,14
13621,291390.0,2016.0,2,5559,17
13622,291390.0,2016.0,2,6064,9
13623,291390.0,2016.0,2,6569,4
13624,291390.0,2016.0,2,7074,6
13625,291390.0,2016.0,2,7579,6
13626,291390.0,2016.0,2,8099,5
13627,291390.0,2017.0,1,3539,1
13628,291390.0,2017.0,1,509,1
13629,291390.0,2017.0,2,509,1
13630,291400.0,2015.0,1,1519,2
13631,291400.0,2015.0,1,3539,1
13632,291400.0,2016.0,1,1519,1
13633,291400.0,2016.0,1,2024,1
13634,291400.0,2016.0,1,4,1
13635,291400.0,2016.0,1,5054,1
13636,291400.0,2016.0,2,4,1
13637,291400.0,2018.0,1,1519,1
13638,291400.0,2018.0,1,2024,1
13639,291400.0,2018.0,1,3034,1
13640,291400.0,2018.0,1,3539,3
13641,291400.0,2018.0,1,4,1
13642,291400.0,2018.0,1,5054,1
13643,291400.0,2018.0,1,6569,1
13644,291400.0,2018.0,1,7074,1
13645,291400.0,2018.0,1,7579,1
13646,291400.0,2018.0,2,4,1
13647,291400.0,2018.0,2,4044,2
13648,291400.0,2018.0,2,509,1
13649,291400.0,2018.0,2,5559,1
13650,291420.0,2016.0,1,1014,3
13651,291420.0,2016.0,1,1519,2
13652,291420.0,2016.0,1,2024,3
13653,291420.0,2016.0,1,2529,5
13654,291420.0,2016.0,1,3034,4
13655,291420.0,2016.0,1,3539,2
13656,291420.0,2016.0,1,4,5
13657,291420.0,2016.0,1,4044,4
13658,291420.0,2016.0,1,4549,2
13659,291420.0,2016.0,1,5054,4
13660,291420.0,2016.0,1,509,2
13661,291420.0,2016.0,1,5559,1
13662,291420.0,2016.0,1,6569,2
13663,291420.0,2016.0,2,1014,1
13664,291420.0,2016.0,2,1519,1
13665,291420.0,2016.0,2,2529,2
13666,291420.0,2016.0,2,3034,1
13667,291420.0,2016.0,2,3539,1
13668,291420.0,2016.0,2,4,1
13669,291420.0,2016.0,2,4044,1
13670,291420.0,2016.0,2,4549,1
13671,291420.0,2016.0,2,5054,1
13672,291420.0,2016.0,2,509,1
13673,291420.0,2016.0,2,5559,2
13674,291440.0,2016.0,1,1519,1
13675,291440.0,2016.0,1,2024,1
13676,291440.0,2016.0,1,2529,1
13677,291440.0,2016.0,1,3034,1
13678,291440.0,2016.0,1,3539,1
13679,291440.0,2016.0,1,4044,1
13680,291440.0,2016.0,1,4549,1
13681,291440.0,2016.0,2,3539,1
13682,291440.0,2016.0,2,4,1
13683,291440.0,2016.0,2,5054,1
13684,291440.0,2017.0,1,1519,1
13685,291440.0,2017.0,1,2529,1
13686,291440.0,2017.0,1,5559,1
13687,291440.0,2017.0,2,1519,1
13688,291440.0,2017.0,2,2529,1
13689,291440.0,2017.0,2,4,1
13690,291450.0,2015.0,1,1014,20
13691,291450.0,2015.0,1,1519,37
13692,291450.0,2015.0,1,2024,40
13693,291450.0,2015.0,1,2529,51
13694,291450.0,2015.0,1,3034,50
13695,291450.0,2015.0,1,3539,33
13696,291450.0,2015.0,1,4,30
13697,291450.0,2015.0,1,4044,35
13698,291450.0,2015.0,1,4549,26
13699,291450.0,2015.0,1,5054,22
13700,291450.0,2015.0,1,509,24
13701,291450.0,2015.0,1,5559,22
13702,291450.0,2015.0,1,6064,19
13703,291450.0,2015.0,1,6569,11
13704,291450.0,2015.0,1,7074,4
13705,291450.0,2015.0,1,7579,3
13706,291450.0,2015.0,1,8099,4
13707,291450.0,2015.0,2,1014,31
13708,291450.0,2015.0,2,1519,27
13709,291450.0,2015.0,2,2024,35
13710,291450.0,2015.0,2,2529,12
13711,291450.0,2015.0,2,3034,26
13712,291450.0,2015.0,2,3539,17
13713,291450.0,2015.0,2,4,35
13714,291450.0,2015.0,2,4044,10
13715,291450.0,2015.0,2,4549,11
13716,291450.0,2015.0,2,5054,8
13717,291450.0,2015.0,2,509,23
13718,291450.0,2015.0,2,5559,5
13719,291450.0,2015.0,2,6064,2
13720,291450.0,2015.0,2,6569,1
13721,291450.0,2015.0,2,7074,1
13722,291450.0,2015.0,2,7579,2
13723,291450.0,2016.0,1,1519,4
13724,291450.0,2016.0,1,2024,3
13725,291450.0,2016.0,1,2529,6
13726,291450.0,2016.0,1,3034,2
13727,291450.0,2016.0,1,3539,4
13728,291450.0,2016.0,1,4549,1
13729,291450.0,2016.0,1,509,2
13730,291450.0,2016.0,1,5559,1
13731,291450.0,2016.0,1,6569,1
13732,291450.0,2016.0,2,2024,1
13733,291450.0,2016.0,2,4,1
13734,291450.0,2016.0,2,509,1
13735,291450.0,2017.0,1,2024,1
13736,291450.0,2017.0,1,2529,1
13737,291450.0,2017.0,2,1014,1
13738,291450.0,2017.0,2,4,1
13739,291460.0,2015.0,1,3034,1
13740,291460.0,2015.0,1,3539,1
13741,291460.0,2016.0,1,1014,1
13742,291460.0,2016.0,1,1519,1
13743,291460.0,2016.0,1,2024,2
13744,291460.0,2016.0,1,3034,3
13745,291460.0,2016.0,1,4,1
13746,291460.0,2016.0,1,4044,1
13747,291460.0,2016.0,1,4549,1
13748,291460.0,2016.0,1,5054,3
13749,291460.0,2016.0,1,509,1
13750,291460.0,2016.0,2,5054,1
13751,291460.0,2017.0,2,509,1
13752,291460.0,2019.0,1,2529,1
13753,291465.0,2015.0,1,1014,9
13754,291465.0,2015.0,1,1519,8
13755,291465.0,2015.0,1,2024,11
13756,291465.0,2015.0,1,2529,16
13757,291465.0,2015.0,1,3034,13
13758,291465.0,2015.0,1,3539,13
13759,291465.0,2015.0,1,4,16
13760,291465.0,2015.0,1,4044,13
13761,291465.0,2015.0,1,4549,10
13762,291465.0,2015.0,1,5054,8
13763,291465.0,2015.0,1,509,8
13764,291465.0,2015.0,1,5559,5
13765,291465.0,2015.0,1,6064,2
13766,291465.0,2015.0,1,7074,1
13767,291465.0,2015.0,1,8099,2
13768,291465.0,2015.0,2,1014,2
13769,291465.0,2015.0,2,1519,4
13770,291465.0,2015.0,2,2024,3
13771,291465.0,2015.0,2,2529,1
13772,291465.0,2015.0,2,3034,1
13773,291465.0,2015.0,2,3539,3
13774,291465.0,2015.0,2,4,11
13775,291465.0,2015.0,2,4044,3
13776,291465.0,2015.0,2,5054,1
13777,291465.0,2015.0,2,509,10
13778,291465.0,2015.0,2,5559,1
13779,291465.0,2015.0,2,6569,1
13780,291465.0,2016.0,1,1014,4
13781,291465.0,2016.0,1,1519,10
13782,291465.0,2016.0,1,2024,14
13783,291465.0,2016.0,1,2529,8
13784,291465.0,2016.0,1,3034,11
13785,291465.0,2016.0,1,3539,13
13786,291465.0,2016.0,1,4,9
13787,291465.0,2016.0,1,4044,4
13788,291465.0,2016.0,1,4549,2
13789,291465.0,2016.0,1,5054,6
13790,291465.0,2016.0,1,509,1
13791,291465.0,2016.0,1,5559,5
13792,291465.0,2016.0,1,6064,1
13793,291465.0,2016.0,1,6569,1
13794,291465.0,2016.0,1,7074,2
13795,291465.0,2016.0,1,7579,2
13796,291465.0,2016.0,2,1519,5
13797,291465.0,2016.0,2,2024,1
13798,291465.0,2016.0,2,3034,1
13799,291465.0,2016.0,2,3539,2
13800,291465.0,2016.0,2,4,7
13801,291465.0,2016.0,2,4044,1
13802,291465.0,2016.0,2,4549,1
13803,291465.0,2016.0,2,5054,1
13804,291465.0,2016.0,2,509,4
13805,291465.0,2016.0,2,6064,2
13806,291465.0,2016.0,2,6569,1
13807,291465.0,2016.0,2,7074,1
13808,291465.0,2017.0,1,3034,1
13809,291465.0,2017.0,2,509,1
13810,291465.0,2018.0,1,2529,1
13811,291465.0,2018.0,1,3539,1
13812,291465.0,2018.0,1,5559,1
13813,291465.0,2018.0,2,3539,1
13814,291465.0,2019.0,1,5054,1
13815,291470.0,2015.0,1,2024,1
13816,291470.0,2015.0,1,6569,1
13817,291470.0,2016.0,1,1014,51
13818,291470.0,2016.0,1,1519,100
13819,291470.0,2016.0,1,2024,85
13820,291470.0,2016.0,1,2529,96
13821,291470.0,2016.0,1,3034,117
13822,291470.0,2016.0,1,3539,87
13823,291470.0,2016.0,1,4,47
13824,291470.0,2016.0,1,4044,64
13825,291470.0,2016.0,1,4549,62
13826,291470.0,2016.0,1,5054,45
13827,291470.0,2016.0,1,509,48
13828,291470.0,2016.0,1,5559,55
13829,291470.0,2016.0,1,6064,29
13830,291470.0,2016.0,1,6569,33
13831,291470.0,2016.0,1,7074,42
13832,291470.0,2016.0,1,7579,19
13833,291470.0,2016.0,1,8099,40
13834,291470.0,2016.0,2,1014,53
13835,291470.0,2016.0,2,1519,51
13836,291470.0,2016.0,2,2024,40
13837,291470.0,2016.0,2,2529,42
13838,291470.0,2016.0,2,3034,37
13839,291470.0,2016.0,2,3539,48
13840,291470.0,2016.0,2,4,36
13841,291470.0,2016.0,2,4044,31
13842,291470.0,2016.0,2,4549,28
13843,291470.0,2016.0,2,5054,23
13844,291470.0,2016.0,2,509,36
13845,291470.0,2016.0,2,5559,21
13846,291470.0,2016.0,2,6064,19
13847,291470.0,2016.0,2,6569,18
13848,291470.0,2016.0,2,7074,17
13849,291470.0,2016.0,2,7579,20
13850,291470.0,2016.0,2,8099,23
13851,291470.0,2017.0,1,2024,1
13852,291470.0,2017.0,1,2529,1
13853,291470.0,2017.0,1,3034,1
13854,291470.0,2017.0,1,3539,1
13855,291470.0,2017.0,1,4044,1
13856,291470.0,2017.0,1,8099,1
13857,291470.0,2017.0,2,3034,1
13858,291470.0,2017.0,2,4549,1
13859,291470.0,2019.0,1,1014,1
13860,291470.0,2019.0,1,1519,2
13861,291470.0,2019.0,1,2529,1
13862,291470.0,2019.0,1,3539,2
13863,291470.0,2019.0,1,4549,1
13864,291470.0,2019.0,1,5054,1
13865,291470.0,2019.0,1,5559,1
13866,291470.0,2019.0,1,6064,1
13867,291470.0,2019.0,1,6569,1
13868,291470.0,2019.0,2,1014,1
13869,291470.0,2019.0,2,1519,1
13870,291470.0,2019.0,2,2024,2
13871,291470.0,2019.0,2,2529,1
13872,291470.0,2019.0,2,5054,1
13873,291470.0,2019.0,2,509,3
13874,291470.0,2019.0,2,5559,1
13875,291480.0,2015.0,1,1014,60
13876,291480.0,2015.0,1,1519,93
13877,291480.0,2015.0,1,2024,103
13878,291480.0,2015.0,1,2529,112
13879,291480.0,2015.0,1,3034,132
13880,291480.0,2015.0,1,3539,127
13881,291480.0,2015.0,1,4,55
13882,291480.0,2015.0,1,4044,90
13883,291480.0,2015.0,1,4549,88
13884,291480.0,2015.0,1,5054,82
13885,291480.0,2015.0,1,509,54
13886,291480.0,2015.0,1,5559,76
13887,291480.0,2015.0,1,6064,57
13888,291480.0,2015.0,1,6569,40
13889,291480.0,2015.0,1,7074,39
13890,291480.0,2015.0,1,7579,24
13891,291480.0,2015.0,1,8099,21
13892,291480.0,2015.0,2,1014,69
13893,291480.0,2015.0,2,1519,69
13894,291480.0,2015.0,2,2024,60
13895,291480.0,2015.0,2,2529,67
13896,291480.0,2015.0,2,3034,73
13897,291480.0,2015.0,2,3539,48
13898,291480.0,2015.0,2,4,46
13899,291480.0,2015.0,2,4044,30
13900,291480.0,2015.0,2,4549,43
13901,291480.0,2015.0,2,5054,36
13902,291480.0,2015.0,2,509,41
13903,291480.0,2015.0,2,5559,35
13904,291480.0,2015.0,2,6064,32
13905,291480.0,2015.0,2,6569,32
13906,291480.0,2015.0,2,7074,17
13907,291480.0,2015.0,2,7579,15
13908,291480.0,2015.0,2,8099,25
13909,291480.0,2016.0,1,1014,341
13910,291480.0,2016.0,1,1519,724
13911,291480.0,2016.0,1,2024,851
13912,291480.0,2016.0,1,2529,1005
13913,291480.0,2016.0,1,3034,1073
13914,291480.0,2016.0,1,3539,982
13915,291480.0,2016.0,1,4,396
13916,291480.0,2016.0,1,4044,898
13917,291480.0,2016.0,1,4549,871
13918,291480.0,2016.0,1,5054,814
13919,291480.0,2016.0,1,509,306
13920,291480.0,2016.0,1,5559,698
13921,291480.0,2016.0,1,6064,602
13922,291480.0,2016.0,1,6569,513
13923,291480.0,2016.0,1,7074,406
13924,291480.0,2016.0,1,7579,321
13925,291480.0,2016.0,1,8099,358
13929,291480.0,2016.0,2,1014,340
13930,291480.0,2016.0,2,1519,445
13931,291480.0,2016.0,2,2024,501
13932,291480.0,2016.0,2,2529,532
13933,291480.0,2016.0,2,3034,626
13934,291480.0,2016.0,2,3539,509
13935,291480.0,2016.0,2,4,343
13936,291480.0,2016.0,2,4044,459
13937,291480.0,2016.0,2,4549,429
13938,291480.0,2016.0,2,5054,438
13939,291480.0,2016.0,2,509,295
13940,291480.0,2016.0,2,5559,425
13941,291480.0,2016.0,2,6064,303
13942,291480.0,2016.0,2,6569,241
13943,291480.0,2016.0,2,7074,213
13944,291480.0,2016.0,2,7579,173
13945,291480.0,2016.0,2,8099,185
13946,291480.0,2017.0,1,1014,5
13947,291480.0,2017.0,1,1519,13
13948,291480.0,2017.0,1,2024,24
13949,291480.0,2017.0,1,2529,19
13950,291480.0,2017.0,1,3034,16
13951,291480.0,2017.0,1,3539,16
13952,291480.0,2017.0,1,4044,10
13953,291480.0,2017.0,1,4549,13
13954,291480.0,2017.0,1,5054,10
13955,291480.0,2017.0,1,5559,5
13956,291480.0,2017.0,1,6064,5
13957,291480.0,2017.0,1,6569,7
13958,291480.0,2017.0,1,7074,3
13959,291480.0,2017.0,1,7579,3
13960,291480.0,2017.0,1,8099,8
13961,291480.0,2017.0,2,1014,2
13962,291480.0,2017.0,2,1519,10
13963,291480.0,2017.0,2,2024,10
13964,291480.0,2017.0,2,2529,13
13965,291480.0,2017.0,2,3034,12
13966,291480.0,2017.0,2,3539,13
13967,291480.0,2017.0,2,4044,7
13968,291480.0,2017.0,2,4549,6
13969,291480.0,2017.0,2,5054,4
13970,291480.0,2017.0,2,509,1
13971,291480.0,2017.0,2,5559,2
13972,291480.0,2017.0,2,6064,4
13973,291480.0,2017.0,2,6569,2
13974,291480.0,2017.0,2,7074,2
13975,291480.0,2017.0,2,7579,3
13976,291480.0,2017.0,2,8099,3
13977,291490.0,2015.0,1,1014,1
13978,291490.0,2015.0,1,2024,1
13979,291490.0,2015.0,1,3034,1
13980,291490.0,2015.0,1,3539,2
13981,291490.0,2015.0,2,1014,1
13982,291490.0,2015.0,2,3034,2
13983,291490.0,2015.0,2,4,2
13984,291490.0,2015.0,2,4044,2
13985,291490.0,2015.0,2,6064,1
13986,291490.0,2016.0,1,1014,11
13987,291490.0,2016.0,1,1519,6
13988,291490.0,2016.0,1,2024,18
13989,291490.0,2016.0,1,2529,20
13990,291490.0,2016.0,1,3034,10
13991,291490.0,2016.0,1,3539,11
13992,291490.0,2016.0,1,4,8
13993,291490.0,2016.0,1,4044,15
13994,291490.0,2016.0,1,4549,5
13995,291490.0,2016.0,1,5054,5
13996,291490.0,2016.0,1,509,7
13997,291490.0,2016.0,1,5559,5
13998,291490.0,2016.0,1,6064,4
13999,291490.0,2016.0,1,6569,1
14000,291490.0,2016.0,1,7074,1
14001,291490.0,2016.0,1,7579,1
14002,291490.0,2016.0,2,1014,8
14003,291490.0,2016.0,2,1519,7
14004,291490.0,2016.0,2,2024,12
14005,291490.0,2016.0,2,2529,9
14006,291490.0,2016.0,2,3034,7
14007,291490.0,2016.0,2,3539,7
14008,291490.0,2016.0,2,4,4
14009,291490.0,2016.0,2,4044,2
14010,291490.0,2016.0,2,4549,7
14011,291490.0,2016.0,2,5054,2
14012,291490.0,2016.0,2,509,4
14013,291490.0,2016.0,2,5559,1
14014,291490.0,2016.0,2,6569,1
14015,291490.0,2016.0,2,7579,1
14016,291490.0,2017.0,1,2529,1
14017,291490.0,2017.0,2,1014,1
14018,291490.0,2017.0,2,3539,1
14019,291500.0,2015.0,1,2529,5
14020,291500.0,2015.0,1,3034,1
14021,291500.0,2015.0,1,4044,1
14022,291500.0,2015.0,1,4549,5
14023,291500.0,2015.0,1,5054,2
14024,291500.0,2015.0,1,509,1
14025,291500.0,2015.0,1,6064,2
14026,291500.0,2015.0,2,1014,1
14027,291500.0,2015.0,2,1519,1
14028,291500.0,2015.0,2,2024,1
14029,291500.0,2015.0,2,3034,1
14030,291500.0,2015.0,2,3539,1
14031,291500.0,2015.0,2,4549,1
14032,291500.0,2015.0,2,5559,1
14033,291500.0,2016.0,1,1014,1
14034,291500.0,2016.0,1,2024,3
14035,291500.0,2016.0,1,2529,2
14036,291500.0,2016.0,1,3034,6
14037,291500.0,2016.0,1,3539,1
14038,291500.0,2016.0,1,4,1
14039,291500.0,2016.0,1,4044,2
14040,291500.0,2016.0,1,4549,2
14041,291500.0,2016.0,1,5559,3
14042,291500.0,2016.0,1,8099,1
14043,291500.0,2016.0,2,2024,1
14044,291500.0,2016.0,2,3034,1
14045,291500.0,2016.0,2,3539,1
14046,291500.0,2016.0,2,4,1
14047,291500.0,2016.0,2,5054,1
14048,291500.0,2016.0,2,509,1
14049,291510.0,2015.0,1,1014,1
14050,291510.0,2015.0,1,1519,2
14051,291510.0,2015.0,1,2024,1
14052,291510.0,2015.0,1,2529,3
14053,291510.0,2015.0,1,3034,2
14054,291510.0,2015.0,1,3539,1
14055,291510.0,2015.0,1,4,1
14056,291510.0,2015.0,1,4549,1
14057,291510.0,2015.0,1,5559,1
14058,291510.0,2015.0,1,7074,1
14059,291510.0,2015.0,2,1014,1
14060,291510.0,2015.0,2,2529,1
14061,291510.0,2015.0,2,4,1
14062,291510.0,2015.0,2,4044,1
14063,291510.0,2015.0,2,5054,1
